City,Country
Macia,Mozambique
Manica,Mozambique
Mapai,Mozambique
Maputo,Mozambique
Marrupa,Mozambique
Massangena,Mozambique
Matola,Mozambique
Maxixe,Mozambique
Moatize,Mozambique
Mocambique,Mozambique
Mocimboa,Mozambique
Mocuba,Mozambique
Montepuez,Mozambique
Nacala,Mozambique
Nampula,Mozambique
Nicuadala,Mozambique
Panda,Mozambique
Pemba,Mozambique
Quelimane,Mozambique
Quissico,Mozambique
Tete,Mozambique
Vilanculos,Mozambique
Xai-Xai,Mozambique
Bethanie,Namibia
Eenhana,Namibia
Gobabis,Namibia
Grootfontein,Namibia
Karasburg,Namibia
Karibib,Namibia
Katima Mulilo,Namibia
Keetmanshoop,Namibia
Luderitz,Namibia
Maltahohe,Namibia
Mariental,Namibia
Nkurenkuru,Namibia
Okahandja,Namibia
Omaruru,Namibia
Omuthiya,Namibia
Ongwediva,Namibia
Opuwo,Namibia
Oranjemund,Namibia
Oshakati,Namibia
Oshikango,Namibia
Otavi,Namibia
Otjiwarongo,Namibia
Outapi,Namibia
Outjo,Namibia
Rehoboth,Namibia
Rundu,Namibia
Swakopmund,Namibia
Tsumeb,Namibia
Usakos,Namibia
Walvis Bay,Namibia
Windhoek,Namibia
Baglung,Nepal
Bhairawa,Nepal
Bhimphedi,Nepal
Biratnagar,Nepal
Birganj,Nepal
Dandeldhura,Nepal
Dhangarhi,Nepal
Hetauda,Nepal
Ilam,Nepal
Jumla,Nepal
Kathmandu,Nepal
Lalitpur,Nepal
Nepalganj,Nepal
Pokhara,Nepal
Rajbiraj,Nepal
Ramechhap,Nepal
Salyan,Nepal
Amsterdam,Netherlands
Arnhem,Netherlands
Assen,Netherlands
Eindhoven,Netherlands
Groningen,Netherlands
Haarlem,Netherlands
Leeuwarden,Netherlands
Lelystad,Netherlands
Maastricht,Netherlands
Middelburg,Netherlands
Rotterdam,Netherlands
s-Hertogenbosch,Netherlands
The Hague,Netherlands
Utrecht,Netherlands
Zwolle,Netherlands
Kone,New Caledonia
Noumea,New Caledonia
We,New Caledonia
Ashburton,New Zealand
Auckland,New Zealand
Cambridge,New Zealand
Christchurch,New Zealand
Dunedin,New Zealand
Gisborne,New Zealand
Gore,New Zealand
Greymouth,New Zealand
Hamilton,New Zealand
Hawera,New Zealand
Hokitika,New Zealand
Invercargill,New Zealand
Kaiapoi,New Zealand
Kaikoura,New Zealand
Kaitaia,New Zealand
Kerikeri,New Zealand
Levin,New Zealand
Lower Hutt,New Zealand
Manukau,New Zealand
Masterton,New Zealand
Napier,New Zealand
Nelson,New Zealand
New Plymouth,New Zealand
North Shore,New Zealand
Oban,New Zealand
Palmerston North,New Zealand
Paraparaumu,New Zealand
Picton,New Zealand
Porirua,New Zealand
Pukekohe,New Zealand
Queenstown,New Zealand
Rotorua,New Zealand
Taupo,New Zealand
Tauranga,New Zealand
Te Anau,New Zealand
Thames,New Zealand
Timaru,New Zealand
Tokoroa,New Zealand
Turangi,New Zealand
Upper Hutt,New Zealand
Waitakere,New Zealand
Waitangi,New Zealand
Wanaka,New Zealand
Wanganui,New Zealand
Wellington,New Zealand
Westport,New Zealand
Whakatane,New Zealand
Whangarei,New Zealand
Bluefields,Nicaragua
Boaco,Nicaragua
Chinandega,Nicaragua
Esteli,Nicaragua
Granada,Nicaragua
Jinotega,Nicaragua
Jinotepe,Nicaragua
Juigalpa,Nicaragua
Leon,Nicaragua
Managua,Nicaragua
Masaya,Nicaragua
Matagalpa,Nicaragua
Ocotal,Nicaragua
Puerto Cabezas,Nicaragua
Rivas,Nicaragua
San Carlos,Nicaragua
San Juan de Nicaragua,Nicaragua
San Juan del Sur,Nicaragua
Somoto,Nicaragua
Agadez,Niger
Arlit,Niger
Ayorou,Niger
Birni Nkonni,Niger
Diffa,Niger
Djado,Niger
Dosso,Niger
Gaya,Niger
Goure,Niger
Madaoua,Niger
Maradi,Niger
Nguigmi,Niger
Niamey,Niger
Tahoua,Niger
Tillaberi,Niger
Zinder,Niger
Aba,Nigeria
Abakaliki,Nigeria
Abeokuta,Nigeria
Abuja,Nigeria
Ado Ekiti,Nigeria
Akure,Nigeria
Asaba,Nigeria
Awka,Nigeria
Azare,Nigeria
Bama,Nigeria
Bauchi,Nigeria
Benin City,Nigeria
Bida,Nigeria
Birnin Kebbi,Nigeria
Biu,Nigeria
Calabar,Nigeria
Damaturu,Nigeria
Dutse,Nigeria
Enugu,Nigeria
Funtua,Nigeria
Gashua,Nigeria
Gombe,Nigeria
Gusau,Nigeria
Ibadan,Nigeria
Idah,Nigeria
Ife,Nigeria
Ijebu Ode,Nigeria
Ikare,Nigeria
Ikeja,Nigeria
Ilorin,Nigeria
Iseyin,Nigeria
Iwo,Nigeria
Jalingo,Nigeria
Jos,Nigeria
Kaduna,Nigeria
Kano,Nigeria
Katsina,Nigeria
Keffi,Nigeria
Koko,Nigeria
Kontagora,Nigeria
Kumo,Nigeria
Lafia,Nigeria
Lagos,Nigeria
Lokoja,Nigeria
Maiduguri,Nigeria
Makurdi,Nigeria
Minna,Nigeria
Mubi,Nigeria
Nguru,Nigeria
Nsukka,Nigeria
Numan,Nigeria
Ogbomosho,Nigeria
Ondo,Nigeria
Onitsha,Nigeria
Opobo,Nigeria
Orlu,Nigeria
Oshogbo,Nigeria
Oturkpo,Nigeria
Owerri,Nigeria
Owo,Nigeria
Oyo,Nigeria
Port Harcourt,Nigeria
Potiskum,Nigeria
Sapele,Nigeria
Sokoto,Nigeria
Umuahia,Nigeria
Uyo,Nigeria
Warri,Nigeria
Wukari,Nigeria
Yenagoa,Nigeria
Yola,Nigeria
Zaria,Nigeria
Alofi,Niue
Kingston,Norfolk Island
Capitol Hill,Northern Mariana Islands
Alesund,Norway
Alta,Norway
Arendal,Norway
Baerum,Norway
Bergen,Norway
Bodo,Norway
Drammen,Norway
Finnsnes,Norway
Gjovik,Norway
Hamar,Norway
Hammerfest,Norway
Harstad,Norway
Haugesund,Norway
Hermansverk,Norway
Kirkenes,Norway
Kristiansand,Norway
Leikanger,Norway
Lillehammer,Norway
Mo i Rana,Norway
Molde,Norway
Moss,Norway
Namsos,Norway
Narvik,Norway
Oslo,Norway
Rorvik,Norway
Sandnes,Norway
Sarpsborg,Norway
Skien,Norway
Stavanger,Norway
Steinkjer,Norway
Svolvaer,Norway
Tonsberg,Norway
Tromso,Norway
Trondheim,Norway
Vadso,Norway
Vossavangen,Norway
Al Buraymi,Oman
Alayat Samail,Oman
Ar Rustaq,Oman
As Sib,Oman
Dawwah,Oman
Hayma,Oman
Ibra,Oman
Ibri,Oman
Khasab,Oman
Mirbat,Oman
Muscat,Oman
Nizwa,Oman
Salalah,Oman
Suhar,Oman
Sur,Oman
Koror,Palau
Melekeok,Palau
Ngerulmud,Palau
Almirante,Panama
Balboa,Panama
Bocas del Toro,Panama
Buabidi,Panama
Chitre,Panama
Colon,Panama
David,Panama
El Porvenir,Panama
Jaque,Panama
La Chorrera,Panama
La Palma,Panama
Las Tablas,Panama
Panama City,Panama
Penonome,Panama
Puerto Armuelles,Panama
Santiago,Panama
Union Choco,Panama
Abau,Papua New Guinea
Alotau,Papua New Guinea
Arawa,Papua New Guinea
Daru,Papua New Guinea
Goroka,Papua New Guinea
Hoskins,Papua New Guinea
Kavieng,Papua New Guinea
Kerema,Papua New Guinea
Kieta,Papua New Guinea
Kimbe,Papua New Guinea
Kundiawa,Papua New Guinea
Lae,Papua New Guinea
Lorengau,Papua New Guinea
Madang,Papua New Guinea
Mendi,Papua New Guinea
Mt. Hagen,Papua New Guinea
Popondetta,Papua New Guinea
Port Moresby,Papua New Guinea
Rabaul,Papua New Guinea
Sohano,Papua New Guinea
Vanimo,Papua New Guinea
Wabag,Papua New Guinea
Wewak,Papua New Guinea
Abai,Paraguay
Aregua,Paraguay
Arroyos y Esteros,Paraguay
Asuncion,Paraguay
Belen,Paraguay
Bella Vista,Paraguay
Caacupe,Paraguay
Caazapa,Paraguay
Capitan Pablo Lagerenza,Paraguay
Ciudad del Este,Paraguay
Concepcion,Paraguay
Coronel Bogado,Paraguay
Coronel Oviedo,Paraguay
Encarnacion,Paraguay
Filadelfia,Paraguay
Fuerte Olimpo,Paraguay
General Eugenio Alejandrino Garay,Paraguay
Hohenau,Paraguay
Horqueta,Paraguay
Ita,Paraguay
La Victoria,Paraguay
Mariscal Estigarribia,Paraguay
Nacunday,Paraguay
Paraguari,Paraguay
Pedro Juan Caballero,Paraguay
Pilar,Paraguay
Pozo Colorado,Paraguay
Puerto Pinasco,Paraguay
Rosario,Paraguay
Salto del Guaira,Paraguay
San Juan Bautista,Paraguay
San Lorenzo,Paraguay
San Pedro,Paraguay
Villa Hayes,Paraguay
Villarrica,Paraguay
Ygatimi,Paraguay
Ypacarai,Paraguay
Ype Jhu,Paraguay
Abancay,Peru
Andoas,Peru
Arequipa,Peru
Ayacucho,Peru
Ayaviri,Peru
Caballococha,Peru
Cajabamba,Peru
Cajamarca,Peru
Callao,Peru
Camana,Peru
Casma,Peru
Cerro de Pasco,Peru
Chachapoyas,Peru
Chancay,Peru
Chiclayo,Peru
Chilca,Peru
Chimbote,Peru
Chincha Alta,Peru
Chosica,Peru
Chota,Peru
Chulucanas,Peru
Contamana,Peru
Coracora,Peru
Cusco,Peru
Desaguadero,Peru
Ferrenafe,Peru
Gueppi,Peru
Huacho,Peru
Huamachuco,Peru
Huancavelica,Peru
Huancayo,Peru
Huanta,Peru
Huanuco,Peru
Huaraz,Peru
Huarmey,Peru
Huaura,Peru
Ica,Peru
Ilave,Peru
Ilo,Peru
Iquitos,Peru
Jaen,Peru
Jauja,Peru
Juanjui,Peru
Juliaca,Peru
Junin,Peru
La Oroya,Peru
Lamas,Peru
Lima,Peru
Mollendo,Peru
Moquegua,Peru
Motupe,Peru
Moyobamba,Peru
Nasca,Peru
Nauta,Peru
Nuevo Rocafuerte,Peru
Olmos,Peru
Otuzco,Peru
Pacasmayo,Peru
Paita,Peru
Pativilca,Peru
Pimentel,Peru
Pisco,Peru
Piura,Peru
Puca Urco,Peru
Pucallpa,Peru
Puerto Maldonado,Peru
Puno,Peru
Puquio,Peru
Putina,Peru
Requena,Peru
Salaverry,Peru
San Ramon,Peru
Santiago,Peru
Santo Tomas,Peru
Satipo,Peru
Sechura,Peru
Sicuani,Peru
Soldado Bartra,Peru
Sullana,Peru
Tacna,Peru
Talara,Peru
Tarapoto,Peru
Tarma,Peru
Tingo Maria,Peru
Tocache,Peru
Tournavista,Peru
Trujillo,Peru
Tumbes,Peru
Urubamba,Peru
Adamstown,Pitcairn Islands
Bialystok,Poland
Bydgoszcz,Poland
Bytom,Poland
Elblag,Poland
Elk,Poland
Gdansk,Poland
Gdynia,Poland
Gliwice,Poland
Gorzow Wielkopolski,Poland
Grudziadz,Poland
Inowroclaw,Poland
Katowice,Poland
Kielce,Poland
Koszalin,Poland
Krakow,Poland
Lodz,Poland
Lublin,Poland
Olsztyn,Poland
Opole,Poland
Poznan,Poland
Rzeszow,Poland
Szczecin,Poland
Warsaw,Poland
Wroclaw,Poland
Zielona Gora,Poland
Angra do Heroismo,Portugal
Aveiro,Portugal
Beja,Portugal
Braga,Portugal
Braganca,Portugal
Castelo Branco,Portugal
Coimbra,Portugal
Covilha,Portugal
Evora,Portugal
Faro,Portugal
Funchal,Portugal
Guarda,Portugal
Horta,Portugal
Leiria,Portugal
Lisbon,Portugal
Ponta Delgada,Portugal
Portalegre,Portugal
Portimao,Portugal
Porto,Portugal
Santarem,Portugal
Setubal,Portugal
Viana Do Castelo,Portugal
Vila Real,Portugal
Viseu,Portugal
Al Khawr,Qatar
Al Wakrah,Qatar
Ar Rayyan,Qatar
Ash Shihaniyah,Qatar
Az Za`ayin,Qatar
Doha,Qatar
Madinat ash Shamal,Qatar
Umm Salal `Ali,Qatar
St.-Benoit,Reunion
St.-Denis,Reunion
Alba Lulia,Romania
Alexandria,Romania
Arad,Romania
Bacau,Romania
Baia Mare,Romania
Bistrita,Romania
Botosani,Romania
Braila,Romania
Brasov,Romania
Bucharest,Romania
Buzau,Romania
Calarasi,Romania
Cluj-Napoca,Romania
Constanta,Romania
Craiova,Romania
Deva,Romania
Drobeta-Turnu Severin,Romania
Focsani,Romania
Galati,Romania
Giurgiu,Romania
Hunedoara,Romania
Iasi,Romania
Miercurea Cuic,Romania
Oradea,Romania
Piatra-Neamt,Romania
Pitesti,Romania
Ploiesti,Romania
Resita,Romania
Rimnicu Vilcea,Romania
Satu Mare,Romania
Sfintu-Gheorghe,Romania
Sibiu,Romania
Slatina,Romania
Slobozia,Romania
Suceava,Romania
Targoviste,Romania
Targu Jiu,Romania
Timisoara,Romania
Tirgu Mures,Romania
Tulcea,Romania
Vaslui,Romania
Zalau,Romania
Abakan,Russia
Abaza,Russia
Achinsk,Russia
Agapa,Russia
Aginskoye,Russia
Akhtubinsk,Russia
Alapayevsk,Russia
Alatyr,Russia
Aldan,Russia
Aleksandrovsk Sakhalinskiy,Russia
Alekseyevka,Russia
Aleksin,Russia
Aleysk,Russia
Almetyevsk,Russia
Ambarchik,Russia
Amderma,Russia
Amursk,Russia
Anadyr,Russia
Angarsk,Russia
Anzhero Sudzhensk,Russia
Apatity,Russia
Apsheronsk,Russia
Archangel,Russia
Armavir,Russia
Arsenyev,Russia
Artemovsk,Russia
Artemovskiy,Russia
Arzamas,Russia
Asbest,Russia
Asha,Russia
Asino,Russia
Astrakhan,Russia
Atkarsk,Russia
Ayan,Russia
Bagdarin,Russia
Bakal,Russia
Balakhna,Russia
Balakovo,Russia
Balashov,Russia
Barabinsk,Russia
Barnaul,Russia
Batagay,Russia
Bataysk,Russia
Belaya Kalitva,Russia
Belebey,Russia
Belgorod,Russia
Belogorsk,Russia
Belomorsk,Russia
Berezniki,Russia
Beringovskiy,Russia
Bezhetsk,Russia
Bikin,Russia
Bilibino,Russia
Birobidzhan,Russia
Birsk,Russia
Biryusinsk,Russia
Biysk,Russia
Blagodarnyy,Russia
Blagoveshchensk,Russia
Bodaybo,Russia
Bogoroditsk,Russia
Bogotol,Russia
Bol'sheretsk,Russia
Bologoye,Russia
Borisoglebsk,Russia
Borovichi,Russia
Borzya,Russia
Boyarka,Russia
Bratsk,Russia
Bryansk,Russia
Bugrino,Russia
Bugulma,Russia
Buguruslan,Russia
Bukachacha,Russia
Buy,Russia
Buynaksk,Russia
Buzuluk,Russia
Chagda,Russia
Chapayevsk,Russia
Cheboksary,Russia
Chegdomyn,Russia
Chelyabinsk,Russia
Cheremkhovo,Russia
Cherepanovo,Russia
Cherepovets,Russia
Cherkessk,Russia
Cherlak,Russia
Chernogorsk,Russia
Chernyakhovsk,Russia
Chernyshevskiy,Russia
Cherskiy,Russia
Chistopol,Russia
Chita,Russia
Chokurdakh,Russia
Chumikan,Russia
Chusovoy,Russia
Dalnegorsk,Russia
Dalnerechensk,Russia
De Kastri,Russia
Derbent,Russia
Dikson,Russia
Dimitrovgrad,Russia
Dolinsk,Russia
Dombarovskiy,Russia
Dudinka,Russia
Dyatkovo,Russia
Dzerzhinsk,Russia
Egvekinot,Russia
Eldikan,Russia
Elista,Russia
Engels,Russia
Enurmino,Russia
Evensk,Russia
Frolovo,Russia
Gatchina,Russia
Gay,Russia
Gelendzhik,Russia
Georgievsk,Russia
Glazov,Russia
Golyshmanovo,Russia
Gorno Altaysk,Russia
Gornyak,Russia
Gorod Maykop,Russia
Groznyy,Russia
Gryazi,Russia
Gubakha,Russia
Gubkin,Russia
Guryevsk,Russia
Gusinoozyorsk,Russia
Gyda,Russia
Igarka,Russia
Igrim,Russia
Il'pyrskiy,Russia
Indiga,Russia
Inta,Russia
Irkutsk,Russia
Ishim,Russia
Isikul,Russia
Iskitim,Russia
Ivanovo,Russia
Ivdel,Russia
Izhevsk,Russia
Kalachinsk,Russia
Kaliningrad,Russia
Kaluga,Russia
Kamenka,Russia
Kamenna Obi,Russia
Kamensk Shakhtinskiy,Russia
Kamensk Uralskiy,Russia
Kamyshin,Russia
Kanash,Russia
Kandalaksha,Russia
Kansk,Russia
Karamken,Russia
Karasuk,Russia
Kargat,Russia
Karpinsk,Russia
Kartaly,Russia
Kasimov,Russia
Kaspiysk,Russia
Kavalerovo,Russia
Kazan,Russia
Kem,Russia
Kemerovo,Russia
Khabarovsk,Russia
Khakhar,Russia
Khandyga,Russia
Khanty Mansiysk,Russia
Khatanga,Russia
Khilok,Russia
Kholmsk,Russia
Khorgo,Russia
Kimry,Russia
Kineshma,Russia
Kirensk,Russia
Kirov,Russia
Kirovo-Chepetsk,Russia
Kirovsk,Russia
Kirs,Russia
Kirsanov,Russia
Kiselevsk,Russia
Kislovodsk,Russia
Kizel,Russia
Klin,Russia
Klintsy,Russia
Klyuchi,Russia
Kodinskiy,Russia
Kolomna,Russia
Kolpashevo,Russia
Kolpino,Russia
Komsa,Russia
Komsomolsk na Amure,Russia
Kondopoga,Russia
Korf,Russia
Korsakov,Russia
Kostroma,Russia
Kotelnich,Russia
Kotlas,Russia
Kotovsk,Russia
Kovda,Russia
Kovrov,Russia
Krasnoarmeysk,Russia
Krasnodar,Russia
Krasnogorsk,Russia
Krasnokamensk,Russia
Krasnokamsk,Russia
Krasnoturinsk,Russia
Krasnoufimsk,Russia
Krasnouralsk,Russia
Krasnoyarsk,Russia
Kropotkin,Russia
Kudymkar,Russia
Kulunda,Russia
Kumertau,Russia
Kungur,Russia
Kupina,Russia
Kurgan,Russia
Kursk,Russia
Kurtamysh,Russia
Kuznetsk,Russia
Kyakhta,Russia
Kyshtym,Russia
Kyzyl,Russia
Labinsk,Russia
Laryak,Russia
Lavrentiya,Russia
Leninogorsk,Russia
Leninsk Kuznetsky,Russia
Lensk,Russia
Lesosibirsk,Russia
Lesozavodsk,Russia
Lgov,Russia
Lipetsk,Russia
Livny,Russia
Logashkino,Russia
Luga,Russia
Magadan,Russia
Magas,Russia
Magdagachi,Russia
Magnitogorsk,Russia
Makarov,Russia
Makhachkala,Russia
Manily,Russia
Mariinsk,Russia
Matochkin Shar,Russia
Maykop,Russia
Mednogorsk,Russia
Megion,Russia
Menkere,Russia
Mezen,Russia
Miass,Russia
Michurinsk,Russia
Mikhalkino,Russia
Mikhaylovka,Russia
Millerovo,Russia
Mirnyy,Russia
Mogocha,Russia
Monchegorsk,Russia
Morshansk,Russia
Moscow,Russia
Mozdok,Russia
Mozhga,Russia
Mtsensk,Russia
Mukhomornoye,Russia
Mundybash,Russia
Murmansk,Russia
Murom,Russia
Naberezhnyye Chelny,Russia
Nadym,Russia
Nakhodka,Russia
Naltchik,Russia
Naryan Mar,Russia
Nazran,Russia
Nazyvayevsk,Russia
Neftekamsk,Russia
Nefteyugansk,Russia
Nelidovo,Russia
Nerchinsk,Russia
Neryungri,Russia
Nevelsk,Russia
Nevinnomyssk,Russia
Nevyansk,Russia
Nikel,Russia
Nikolayevsk,Russia
Nikolayevsk na Amure,Russia
Nizhenvartovsk,Russia
Nizhnekamsk,Russia
Nizhneudinsk,Russia
Nizhneyansk,Russia
Nizhny Novgorod,Russia
Nizhny Tagil,Russia
Nizhnyaya Tura,Russia
Noginsk,Russia
Nogliki,Russia
Nordvik,Russia
Norilsk,Russia
Novoaltaysk,Russia
Novocherkassk,Russia
Novokuybishevsk,Russia
Novokuznetsk,Russia
Novomoskovsk,Russia
Novorossiysk,Russia
Novoshakhtinsk,Russia
Novosibirsk,Russia
Novotroitsk,Russia
Novozybkov,Russia
Novy Port,Russia
Novy Urengoy,Russia
Novyy Uoyin,Russia
Noyabrsk,Russia
Numto,Russia
Nyagan,Russia
Nyukzha,Russia
Ob,Russia
Obluchye,Russia
Obninsk,Russia
Okha,Russia
Okhotsk,Russia
Oktyabrskiy,Russia
Olenek,Russia
Olovyannaya,Russia
Olyokminsk,Russia
Omchak,Russia
Omolon,Russia
Omsk,Russia
Omsukchan,Russia
Omutninsk,Russia
Onega,Russia
Orekhovo-Zuevo,Russia
Orel,Russia
Orenburg,Russia
Orsk,Russia
Otradnyy,Russia
Pakhachi,Russia
Palana,Russia
Palatka,Russia
Pallasovka,Russia
Partizansk,Russia
Pechora,Russia
Penza,Russia
Peregrebnoye,Russia
Perm,Russia
Perm',Russia
Pervouralsk,Russia
Petropavlovsk Kamchatskiy,Russia
Petrovsk Zabaykalskiy,Russia
Petrozavodsk,Russia
Pevek,Russia
Plast,Russia
Podkamennaya,Russia
Podolsk,Russia
Pokrovsk,Russia
Polevskoy,Russia
Polyarnyy,Russia
Poronaysk,Russia
Progress,Russia
Prokopyevsk,Russia
Provideniya,Russia
Pskov,Russia
Pugachev,Russia
Put Lenina,Russia
Pyatigorsk,Russia
Rayevskiy,Russia
Roslavl,Russia
Rostov,Russia
Rubtsovsk,Russia
Ruzayevka,Russia
Ryazan,Russia
Rybinsk,Russia
Rzhev,Russia
Safonovo,Russia
Sagastyr,Russia
Salavat,Russia
Salekhard,Russia
Salsk,Russia
Samara,Russia
Sangar,Russia
Saranpaul,Russia
Saransk,Russia
Sarapul,Russia
Saratov,Russia
Saskylakh,Russia
Sasovo,Russia
Savetskaya Gavan,Russia
Sayanogorsk,Russia
Segezha,Russia
Serdobsk,Russia
Sergiyev Posad,Russia
Serov,Russia
Serpukhov,Russia
Severnyy,Russia
Severo Kurilsk,Russia
Severobaykalsk,Russia
Severodvinsk,Russia
Severomorsk,Russia
Severouralsk,Russia
Shadrinsk,Russia
Shakhty,Russia
Shalaurova,Russia
Sharya,Russia
Shchekino,Russia
Shebekino,Russia
Sherlovaya Gora,Russia
Shilka,Russia
Shimanovsk,Russia
Shira,Russia
Shoyna,Russia
Shumerlya,Russia
Shuya,Russia
Sibay,Russia
Siglan,Russia
Skovorodino,Russia
Slantsy,Russia
Slavgorod,Russia
Slobodskoy,Russia
Slyudyanka,Russia
Smolensk,Russia
Sochi,Russia
Sokol,Russia
Sol-lletsk,Russia
Solikamsk,Russia
Solnechnogorsk,Russia
Sosnogorsk,Russia
Sovetsk,Russia
Spassk Dalniy,Russia
Srednekolymsk,Russia
St. Petersburg,Russia
Staraya Russa,Russia
Starorybnoye,Russia
Starsy Oskol,Russia
Stavropol,Russia
Sterlitamak,Russia
Strelka,Russia
Strezhevoy,Russia
Suntar,Russia
Surgut,Russia
Susuman,Russia
Svetogorsk,Russia
Svobodnyy,Russia
Syktyvkar,Russia
Syzran,Russia
Taganrog,Russia
Taksimo,Russia
Tambov,Russia
Tara,Russia
Tashtagol,Russia
Tatarsk,Russia
Tavda,Russia
Tayshet,Russia
Tazovskiy,Russia
Teli,Russia
Terbyas,Russia
Tikhoretsk,Russia
Tikhvin,Russia
Tiksi,Russia
Timashevsk,Russia
Tobolsk,Russia
Toguchin,Russia
Tolyatti,Russia
Tomsk,Russia
Topki,Russia
Torzhok,Russia
Trofimovsk,Russia
Troitsk,Russia
Tuapse,Russia
Tukchi,Russia
Tula,Russia
Tulun,Russia
Tunguskhaya,Russia
Tura,Russia
Turukhansk,Russia
Tuymazy,Russia
Tver,Russia
Tynda,Russia
Tyumen,Russia
Udachnyy,Russia
Uelen,Russia
Ufa,Russia
Uglegorsk,Russia
Uglich,Russia
Ugolnye Kopi,Russia
Ukhta,Russia
Ulan Ude,Russia
Ulkan,Russia
Ulyanovsk,Russia
Umba,Russia
Uray,Russia
Uryupinsk,Russia
Usinsk,Russia
Usolye Sibirskoye,Russia
Ussuriysk,Russia
Ust Kamchatsk,Russia
Ust Kut,Russia
Ust Kuyga,Russia
Ust Maya,Russia
Ust Nera,Russia
Ust Olensk,Russia
Ust-Ulimsk,Russia
Ust' Ordynskiy,Russia
Utkholok,Russia
Uyar,Russia
Uzhur,Russia
Valuyki,Russia
Vanino,Russia
Varnek,Russia
Velikiy Novgorod,Russia
Velikiy Ustyug,Russia
Velikiye Luki,Russia
Velsk,Russia
Verkhnevilyuysk,Russia
Verkhniy Ufaley,Russia
Verkhnyaya Salda,Russia
Verkhoyansk,Russia
Vichuga,Russia
Vikhorevka,Russia
Vilyuysk,Russia
Vitim,Russia
Vladikavkaz,Russia
Vladimir,Russia
Vladivostok,Russia
Volgodonsk,Russia
Volgograd,Russia
Volkhov,Russia
Vologda,Russia
Volsk,Russia
Volzhskiy,Russia
Vorkuta,Russia
Voronezh,Russia
Vorontsovo,Russia
Votkinsk,Russia
Vyazemskiy,Russia
Vyazma,Russia
Vyborg,Russia
Vyshnniy Volochek,Russia
Vyska,Russia
Yakutsk,Russia
Yalutorovsk,Russia
Yaroslavl,Russia
Yefremov,Russia
Yegoryevsk,Russia
Yekaterinburg,Russia
Yelets,Russia
Yemanzhelinsk,Russia
Yeniseysk,Russia
Yerema,Russia
Yessey,Russia
Yeysk,Russia
Yoshkar Ola,Russia
Yurga,Russia
Yuzhno Sakhalinsk,Russia
Zaozernyy,Russia
Zelenodolsk,Russia
Zelenokumsk,Russia
Zemlya Bunge,Russia
Zeya,Russia
Zheleznogorsk,Russia
Zheleznogorsk Ilimskiy,Russia
Zhigansk,Russia
Zhilinda,Russia
Zima,Russia
Zlatoust,Russia
Zmeinogorsk,Russia
Zvezdnyy,Russia
Zyryanka,Russia
Butare,Rwanda
Byumba,Rwanda
Cyangugu,Rwanda
Gikongoro,Rwanda
Gisenyi,Rwanda
Gitarama,Rwanda
Kibungo,Rwanda
Kibuye,Rwanda
Kigali,Rwanda
Nyanza,Rwanda
Ruhengeri,Rwanda
Rwamagana,Rwanda
Gustavia,Saint Barthelemy
Basseterre,Saint Kitts And Nevis
Castries,Saint Lucia
Marigot,Saint Martin
Saint-Pierre,Saint Pierre And Miquelon
Kingstown,Saint Vincent And The Grenadines
Afega,Samoa
Apia,Samoa
Asau,Samoa
Leulumoega,Samoa
Lufilufi,Samoa
Mulifanua,Samoa
Safotu,Samoa
Safotulafai,Samoa
Saleaula,Samoa
Samamea,Samoa
Satupa`itea,Samoa
Vailoa,Samoa
Acquaviva,San Marino
Poggio di Chiesanuova,San Marino
San Marino,San Marino
Serravalle,San Marino
Guadalupe,Sao Tome And Principe
Neves,Sao Tome And Principe
Santana,Sao Tome And Principe
Santo Antonio,Sao Tome And Principe
Sao Joao dos Angolares,Sao Tome And Principe
Sao Tome,Sao Tome And Principe
Trindade,Sao Tome And Principe
Abha,Saudi Arabia
Ad Damman,Saudi Arabia
Al Bahah,Saudi Arabia
Al Hillah,Saudi Arabia
Al Hufuf,Saudi Arabia
Al Jubayl,Saudi Arabia
Al Kharj,Saudi Arabia
Al Mubarraz,Saudi Arabia
Al Qunfudhah,Saudi Arabia
Al Quwayiyah,Saudi Arabia
Al Wajh,Saudi Arabia
Al-Qatif,Saudi Arabia
An Nabk,Saudi Arabia
Arar,Saudi Arabia
As Sulayyil,Saudi Arabia
At Taif,Saudi Arabia
Az Zahran,Saudi Arabia
Buraydah,Saudi Arabia
Dawmat al Jandal,Saudi Arabia
Hafar al Batin,Saudi Arabia
Hail,Saudi Arabia
Jeddah,Saudi Arabia
Jizan,Saudi Arabia
Makkah,Saudi Arabia
Medina,Saudi Arabia
Najran,Saudi Arabia
Qal at Bishah,Saudi Arabia
Rafha,Saudi Arabia
Riyadh,Saudi Arabia
Sakakah,Saudi Arabia
Tabuk,Saudi Arabia
Yanbu al Bahr,Saudi Arabia
Dakar,Senegal
Diourbel,Senegal
Fatick,Senegal
Kaedi,Senegal
Kaffrine,Senegal
Kaolack,Senegal
Kedougou,Senegal
Kolda,Senegal
Louga,Senegal
Matam,Senegal
Saint-Louis,Senegal
Sedhiou,Senegal
Tambacounda,Senegal
Thies,Senegal
Ziguinchor,Senegal
Ada,Serbia
Aleksandrovac,Serbia
Aleksinac,Serbia
Alibunar,Serbia
Apatin,Serbia
Arandelovac,Serbia
Arilje,Serbia
Babusnica,Serbia
Bac,Serbia
Backa Palanka,Serbia
Backa Topola,Serbia
Backi Petrovac,Serbia
Bajina Basta,Serbia
